"Id","Name","Description","Tel","Add","Zipcode","Opentime","Map","Px","Py","Class","Website","Parkinginfo","Changetime"
"C3_382000000A_206986","田園義大利麵","堅持健康食材、提供給客人一貫的餐點品質，也可依自己的喜愛增減料理的內容物，所以，客人不斷回流，成為學生最愛。焗烤南瓜雞肉斜管麵、南洋海鮮義大利麵、法式烤布蕾，色香味一應俱全的料理，是店內外國常客的最愛。","886-2-26268601","新北市251淡水區北新路184巷240號1樓","251","12:00-15:00;17:00-21:00(每週日公休)","","121.4518","25.17702","09","","","2017/07/07 13:44:17"
"C3_382000000A_207692","聖保羅烘培花園","在寬敞明亮的廠房裡，作業員個個身著制服戴上口罩操作機器，不過這裡生產的不是科技產品，而是獲得全國十大伴手禮肯定，創立於1991年的聖保羅Q餅。精選屏東萬丹紅豆沙，內裹Ｑ彈麻薯 ，再加上使用北港紅土鴨蛋黃與阿里山黑毛豬肉脯為內餡，外層沿用歐洲餅皮工法，製作成外皮酥脆內餡醇厚濃郁鹹香味美的國民美食。另一項超人氣重芋泥蛋糕，以100％純正芋泥精製，減糖又無添加防腐劑，綿密細緻、腴滑紮實的口感，會讓您讚不絕口。南台灣的陽光雨水、鮮甜的果物、甘美有勁的盛情。承襲歐洲製餅工法的聖保羅，將它們仔細揉製烘焙。好的食物從選擇食材就已決定！來自南台灣的聖保羅就是這麼相信，最好的東西就是要留給我們的客人。","886-2-29268708","新北市234永和區福和路327號","234","9:30~22:00（春節、中秋節提早打烊）","","121.51571","25.00714","09","","","2018/12/27 16:05:05"
"C3_382000000A_206136","蜜而可藝術蛋糕","若要大新莊地區民眾舉例自己熟知的蛋糕麵包烘焙坊，在地經營超過１５年的「蜜而可歐式烘焙坊」絕對榜上有名，甚至是大家首屈一指的第一品牌；能擁有廣大消費民眾的肯定與支持，應歸功於「蜜而可歐式烘焙坊」經營者周先生超過３０年始終堅持鑽研糕餅業的熱情，不斷創新研發口味以符合社會潮流，讓店內商品呈現多元且精緻化，無論是養生麵包、藝術蛋糕、傳統糕餅、造型西點等都擁有各自擁戴的忠實族群，值得一提的是，每天下午４點，剛出爐麵包散發熱騰騰的濃郁香氣，總是吸引大批民眾前來選購，「蜜而可歐式烘焙坊」受歡迎程度不言而喻！","886-2-22037577","新北市242新莊區建福路62號","242","8:00-22:30(全年無休)","","121.42665","25.02711","09","","","2019/10/27 16:22:08"
"C3_382000000A_206196","那年夏天咖啡館","美麗的北海岸，有藍天、碧海、白沙，總是讓人流連忘返，尤其是三芝淺水灣與咖啡街，有著如地中海般的浪漫。位於咖啡街上的那年夏天，是一風格獨具的咖啡館，女主人在十多年前曾經拜訪過英國南方的一個美麗小漁港，港口延伸的小路兩旁有二、三十間老房子，屋前種植各種花草，每個小店家都有一個角落，供遊客歇腳、喝咖啡，牆上展示著畫家們的畫作，被咖啡和藝術氣息所感動，於是提早退休，在這個蔚藍海邊做一個逐夢者。來到這裡，可以放鬆心情喝杯咖啡、享受美食，感受淺水灣的美。","886-2-26366717","新北市252三芝區後厝里北勢子45-13號","252","週一 - 週日: 11:00 - 21:00(目前没有公休)","","121.46749","25.25031","09","","","2022/06/08 17:02:15"
"C3_382000000A_206206","小竹屋日式小吃","小竹屋日式小吃，在永和已經有四十年以上的歷史，位於文化路及永和路口附近，在永和是個小有名氣的日式小吃店。１９７２年以路邊的一個小攤位起家，專賣沙拉、壽司、關東煮、烏龍麵等日式小吃。漸漸將名氣做起來，改變成為一個風格簡單大方的小店面，絕無分店。店裡提供的餐點做了多元的變化，因應不同時代潮流的顧客口味。小竹屋並以誠懇的態度服務顧客，一律採取現點、現烤、現炸的方式出餐，也會在菜單上告知顧客每道料理出餐的速度，由快到慢做一系列的排序，給客人更方便的選擇，實為貼心，是許多上班族的聚餐最愛地點。推薦菜色:烤雞腿、鮭魚、生魚片、炸蝦等各式定食、蓋飯、炸豬排、蛋包飯、咖哩飯、吻仔魚丼套餐。","886-2-29276586","新北市234永和區文化路19號1F","234","11:30-14:30、17:00-21:30 最晚可用餐到22:00(每週二公休)","","121.51503","25.01493","09","","","2019/10/27 15:18:47"
"C3_382000000A_206286","富貴陶園","延續藝廊豐厚的人文氣息，餐廳內從佈置到餐具，全都選用價值不斐的名工藝家作品。一組萬元以上的火鍋器皿，讓盛裝於內的啤酒雞更為醉人；飲品杯也不遑多讓，拿起質感厚實的咖啡杯輕啜一口香濃維也納，口感更為溫潤留香。戶外用餐區藏了老樹、水池和木棧台，每個座位彼此也刻意保持適當距離，讓用餐品質維持在可以靜靜欣賞周圍美景的理想狀況。","886-2-26705250","新北市239鶯歌區重慶街96~98號","239","11:30 ~ 20:00 (每個月的第一週的禮拜二休)","","121.34829","24.9523","09","","","2021/09/28 04:26:42"
"C3_382000000A_206289","戲夢人生茶飯館","九份昇平戲院前的豎崎路，是九份重要的人行步道，也是電影「悲情城市」的主場景之一，因此每逢假日總是摩肩擦踵、熱鬧不已。沿著階梯的兩側，自然而然也成為茶坊的聚集點，其中「戲夢人生」即為老茶館之一，館內以老照片及老海報展現復古陳設，洋溢著濃濃的懷舊氛圍，由於豎崎路是條層層而上的階梯道路，茶坊也沿坡逐次建立，因此身處館內可眺望美麗的山海景觀，而館內的豬腳麵線、招牌炒飯等鄉土菜餚，也讓人備感親切。","886-2-24960088","新北市224瑞芳區豎崎路13號","224","10:30 - 21:00","","121.84359","25.10838","09","","","2021/09/27 15:22:07"
"C3_382000000A_206320","廣香龍華樓","廣香龍華樓源自「香港龍華樓餐廳」二十年前自香港引進正宗之港式料理，特聘請港籍師傅來臺專門服務臺灣的飲茶老饕，開啟臺灣的港式飲茶潮流，近年來為滿足顧客品味，廣香龍華樓餐廳拓展餐飲美味版圖，分別納收各國特色名菜，包含臺灣名菜、日式料理、泰式辣味、中國滿漢等，餐廳大廚更不定期推出創意研發佳餚及健康養生餐，而在軟硬體設備上，為因應數位時代的來臨，本餐廳全平面擴充至多可容納150桌之筵席，全場備有環場燈光、音響、電腦數位投影，且為促進舞臺活動與現場來賓零距離之互動，全場並備有即時錄影轉播，減輕顧客的負擔，舉辦各式大小型活動皆不需再外借昂貴設備，本餐廳附有之環場錄影功能更成為顧客們最佳的錄影師，捕捉每一個精彩鏡頭。推薦菜色:古法石頭蝦、泰式檸檬魚、龍華養生雞湯、港式點心","886-2-29633600","新北市220板橋區重慶路247號2樓","220","11:30-14:30、17:30-21:00 週三公休","","121.46318","25.0004","09","","","2018/12/27 10:29:33"
"C3_382000000A_206322","亞米ya複合式餐飲","亞米ya源自於好吃的意思，早餐店位於社區內，店內窗明几淨，進去用餐讓人有舒服的感覺。座位寬敞，可以容納 35~40 人，在一般的早餐店中算是寬敞。餐點多樣化，有輕食系列的早餐，有養生的早餐，還有可以讓你自己配的早餐，只要顧客有所要求，老闆都會幫妳做到滿意的早餐。價格方面，高貴不貴，歡迎各位想吃不一樣的早餐，可以來看看喔，一定讓你不虛此行。","886-2-29751699","新北市241三重區成功路50巷27號","241","週一至週日06:00 ~ 12:00","","121.48847","25.05","09","","","2018/12/28 11:00:06"
"C3_382000000A_206332","我家廚房","我們以讓客人吃的開心、健康、美味為已任，所有我家廚房推薦的美食美味，都竭誠的歡迎您的到來，我家廚房值得您細細品嚐!!!開業以來總是秉持著提供新鮮、美味、物超所值的料理為理念，為的就是能讓消費者擁有一個能品嘗新鮮料理、精美佳餚的一個最好的去處。以道地的技術手法為烹飪色、香、味俱全、香Q滑潤的美味料理，憑著一份對品質堅持的好味道，讓老饕們愛不釋手。秉持著「新鮮、自然、健康」的理念製作每一份餐點。希望能成為您再次光臨「我家廚房」的動力！！","886-2-22156700","新北市231新店區橋信路55號","231","11:30 - 14:00、17:30 - 20:00 / 週一公休、遇國定假日順延一天、每月倒數第二週連休四天(一二三四)","","121.4994","24.94947","09","","開車-走北二高下安坑交流道後右轉.往前行駛約10分鐘轉左邊安豐路即可到達坐車-搭捷運新店-淡水線至七張捷運站下搭綠8(G8)至站牌(台北小城一)下車.往下走約2分鐘即可到達","2020/07/28 14:07:40"
"C3_382000000A_206422","三芝小豬烘焙屋","這是一家擁有粉紅色外觀，溫馨的小店，店名取得相當逗趣，走進店裡也都充滿了可愛小豬的擺設，彷彿走進安徒生三隻小豬的童話故事中。 店裡有粉紅色系的窗簾與壁爐，後院更還有一片小草園，坐在庭院中，一面感受著大自然的活力，空氣中不斷飄來著剛烘培出來的餅乾與麵包香，甜甜的蛋糕以及香濃的咖啡都在挑動著遊客的食慾，在這裡你可以很舒服地享受一片蛋糕與咖啡所帶來的幸福感。開放時間：✭夏令時間4月1日至9月30日(11：00 ~19：30) ✭冬令時間10月1日至3月31日(11：00 ~18：30)✭三芝小豬幸福烘焙(三芝店)及三芝小豬輕食館(石門店)，每週一公休","886-2-86353045","新北市252三芝區埔尾27號","252","夏季(4月~9月)平日11:00~19:00； 冬季(1月~3月)平日11:00~18:00(每週一公休)假日10:00~19:00(冬季18:00)","","121.50258","25.24023","09","","","2021/10/20 12:00:00"
"C3_382000000A_206426","番婆林觀光花園","山藥湯圓，精選三芝特產南瓜及山藥所製成的湯圓，口感Q彈，很受歡迎。","886-2-26362716,886921070169","新北市252三芝區錫板里17鄰番婆林44號","252","平日08:00 - 17:30 / 假日08:00 - 19:00","","121.49456","25.23737","09","","","2021/09/27 16:19:20"
"C3_382000000A_206455","土城雲林鵝肉海鮮餐廳","土城的金鵝城在眾多的鵝肉店中，算是獨樹一格的風味，賣的是少數的港式燒鵝，新鮮的燒臘風味，是許多人愛吃的原因，本身就具有燒臘底子的老闆，更是獨自研發出能將燒鵝風味提昇，手續繁多的做法。還有自製的沾醬，讓濃郁的香味更佳，而且每天製作的鵝隻都有限，想要嚐嚐就要快。","886-2-22624122","新北市236土城區金城路三段216號1樓","236","11:30 - 21:30  / 無公休  (有停車場)","","121.47227","24.98991","09","","","2020/07/28 14:51:45"
"C3_382000000A_206471","桔磨坊義式麵屋","在中和宜安路、中安街擁有兩家店面的桔磨坊，老闆張文川從自己愛吃美食的評論家，到最後跳下來自己開店，變成義大利麵屋老闆，好手藝常令許多行家跌破眼鏡。從事18年建築業轉行，桔磨坊用真材實料、新鮮美味，緊緊抓住每位消費者的心。從試吃、學習、調整、研發，不斷精進的技術，都彰顯在一盤盤Q度適中、彈牙有勁的義大麵裡。推薦菜色:茄汁雞肉義大利麵、青醬蛤蠣義大利麵","886-2-29456815,886229281182","新北市235中和區宜安路157號,中安街82號‎","235","週二 ~ 週日 11:00 - 20:30 / 週一公休 / 除夕到初六休息不一定","","121.50894","24.99878","09","","","2020/07/28 14:28:13"
"C3_382000000A_206477","權仔鴨肉冬粉","湯頭清香好喝，冬粉也是精心挑選的，所以特別有嚼勁。喜愛吃辣的朋友亦可嘗試辣味泡菜，火紅的辣味保證叫人印象深刻。推薦菜色:鴨肉麵、冬粉、麵","886-2-29240370","新北市234永和區永貞路349號","234","11:30-19:30（平日不定時休，假日不休）","","121.50923","25.00744","09","","","2018/12/27 16:11:54"
"C3_382000000A_206571","文仙茗茶/黑豆生活館","遠離塵囂到石碇文仙茶莊，品清茶、吃野菜，點上幾道素靜新鮮的『黑豆腐』來一杯酒，多麼飄逸與大自然為伍逍遙自在。石碇供應純素黑豆腐，僅有文仙茶莊一家。『黑豆腐』口味清香，呈現淡灰色，給人的感覺十分古樸，最適合長年茹素的民眾。招牌菜：黑豆腐風味餐、原味豆腐、煎豆腐、紅燒豆腐、香酥豆腐等精美菜色。營業時間：平日09:00~19:00/假日09:00~20:00(周一休)","886-2-26633577","新北市223石碇區碇坪路二段86號","223","11:30 - 17:00 / 週一休(預約制)","","121.6855","24.96165","09","","","2020/07/28 12:59:01"
"C3_382000000A_206840","豐華小館","有政商饕客私房餐廳美稱的豐華小館，是板橋地區首屈一指的中式餐廳，來用餐如果沒訂位，通常要等很久。禪風的外觀，整體黑色系專業裝潢，和高級的用餐環境，為已滿分的美味再添風采。店內料理以手工江浙菜與港式小炒聞名，深具創意的菜色與十分舒適的空間營造，雅致又充滿現代感，具象與抽象的食之美，成為當地膾炙人口的代表作。","886-2-82529789","新北市220板橋區雙十路二段209號","220","11:30-14:00、17:30-21:00 每月第一和第三個星期一公休","","121.4731","25.02888","09","","","2018/12/27 10:32:49"
"C3_382000000A_206946","霸味薑母鴨","總是滿滿的人潮，即是其好吃的証明，曾被食尚玩家及非凡大探索等多家媒體所推薦過！位於三重重新路及重陽路交叉口附近，只要過秋，總是滿滿的人潮，從原本的一家店面到連續的三到四戶連在一起的店面，加上騎樓人行道下甚至是旁邊的工地，皆是人山人海，可知其生意之興隆，每到天氣稍涼的時候，就想邀些好友，一起來此熱絡熱絡一下。","886-2-29877904","新北市241三重區重陽路一段98.100號","241","15:00 - 01:00 (8/9才開始營業)","","121.48642","25.05939","09","","","2020/07/28 15:15:13"
